,EAP,HPL,MWS
0,1.0924593487254976e-126,8.90539309398971e-130,5.243832865440944e-130
0,7.78309504806769e-18,4.50532293086622e-18,7.344012377531132e-17
0,3.2353073535965742e-83,9.240400733878205e-85,5.0044561275331024e-89
0,8.369611116923456e-109,2.0053645257184034e-99,1.4145683684876105e-105
0,1.7649673206983415e-108,5.531036416665622e-107,6.395813868004825e-111
0,6.1413943619479875e-53,2.5622286931430698e-55,6.376415106042763e-54
0,1.0655151945158025e-170,8.870596160791459e-184,2.7597897564357377e-187
0,6.448559393338212e-86,4.0309502700928194e-91,1.375430196295283e-90
0,1.0288613153408619e-164,1.979058016371699e-165,2.165042141199863e-158
0,7.276618607889639e-36,2.2494392255033947e-39,4.084455342522298e-42
0,2.1146001371958763e-20,1.1656519212939087e-21,2.1151221268034384e-22
0,5.948103491716297e-87,1.3715802632993177e-85,3.233854415444964e-92
0,3.861820778011503e-85,1.581532301529585e-87,1.4464848979009988e-88
0,2.2700877796051999e-63,6.862243346771477e-55,3.172478531202597e-62
0,1.2024174953919027e-131,2.6082345053088215e-135,1.2222132278188507e-138
0,5.179337349551021e-46,1.2748755036896523e-46,6.05053044795834e-51
0,4.2358440926226725e-19,4.026625293545827e-21,2.826410546841445e-20
0,6.311955545318553e-39,1.4341690902556613e-40,2.9248107747305395e-39
0,7.452969413172874e-58,1.1616309662624565e-58,7.136528960757372e-59
0,1.442469538656394e-25,6.825399519203288e-27,7.843290196839895e-26
0,2.028955604560704e-93,6.58767278603613e-92,5.199605751347961e-85
0,8.430121483761997e-90,2.3284225511246308e-97,5.117343104544766e-84
0,1.2569411679810688e-93,1.3962451691614124e-95,3.013374147872148e-90
0,1.980174263608109e-52,1.5371540237937927e-54,3.367892515004169e-53
0,1.7665651915182785e-103,3.5026301228321404e-107,7.077187352656597e-106
0,6.846816528716111e-126,4.948961462448092e-121,1.949498053257056e-128
0,4.293571327365698e-74,5.074892643226015e-71,1.8483097902940925e-74
0,2.711770291159471e-109,1.1023813066151546e-111,1.4424457185716895e-111
0,1.0174635330740105e-105,3.140535752139206e-109,5.309818419920965e-92
0,7.835617923935714e-38,9.601568087803931e-39,6.224297270867356e-34
0,8.489462646811012e-86,3.5115645725329613e-94,4.481407380450856e-94
0,2.371144545226135e-99,5.494058788621997e-102,2.7793079796067944e-96
0,6.28509864109735e-16,2.852889933317383e-15,2.043140151291965e-16
0,1.2512306050049844e-116,7.623467812489754e-119,7.693924421505639e-113
0,5.2402264448790504e-55,3.688875906738423e-61,2.284257670245877e-59
0,9.371483077862483e-77,6.026388754528921e-72,2.9753413893371807e-80
0,1.890711219966169e-57,6.361767012460423e-63,6.681060872373568e-58
0,3.81262545910993e-74,2.913234942778257e-78,4.271049610144507e-76
0,3.556700776005807e-75,4.752161179857791e-72,4.11109511630742e-72
0,9.128315420293357e-139,2.204991878926252e-142,3.5339999499740584e-135
0,3.857203924116809e-36,4.0203992746376605e-38,1.678366651344825e-40
0,1.355791393684509e-87,1.7326287982092923e-89,6.944368002312053e-84
0,2.9821857704673707e-66,4.971637919280577e-66,1.379537575454349e-69
0,5.110151310316975e-30,2.2236700406040945e-30,1.3738568962042333e-31
0,2.6480128292948797e-81,5.1612555797080935e-79,1.4042938977737992e-85
0,1.3845930613001872e-86,1.5870418421451232e-87,7.719975880495538e-92
0,1.0936965537296417e-54,2.0814617248468964e-49,3.7091868019335254e-60
0,2.3018632659173215e-57,2.339966665371066e-61,1.162215153933295e-62
0,1.8541162887469872e-83,6.296577012296868e-79,1.724752738408348e-83
0,1.7477089059510608e-44,8.161551905814162e-44,1.1634895807312427e-42
0,9.306116785047072e-126,3.954157089826684e-132,9.572590876043553e-132
0,1.928561573876806e-305,9.135860834560095e-303,5.608611813400992e-305
0,6.918083153471662e-52,1.0948802613580358e-54,1.0039133714929812e-51
0,7.075981617023761e-24,2.8497854226157277e-24,9.824598951232664e-25
0,1.8520316600123062e-21,5.3346607293803544e-17,1.36239074256116e-20
0,9.516643133058964e-54,7.249585496188086e-52,1.6605375222273838e-49
0,1.0048768150571215e-113,4.1874408656630616e-120,1.0157498654626117e-118
0,3.1953655991546257e-22,3.1396778020585645e-21,4.432982984398711e-21
0,1.4756074298478615e-179,3.6468013812155413e-175,3.164524316569397e-179
0,5.338207509353004e-82,3.325969769030539e-94,7.77641050118879e-94
0,3.391979387623106e-206,2.671582478231069e-218,4.32947493130243e-196
0,3.950092722088864e-49,4.5163107945190576e-49,2.544210260715107e-49
0,3.7487924088393e-222,3.941150908584065e-211,4.557374407740903e-228
0,2.7330243731671204e-87,2.166068801866385e-88,1.445266761082062e-83
0,2.540759382562013e-106,4.614434602795754e-104,2.1319993389174803e-97
0,1.059613754383964e-84,7.635735545967084e-88,5.755602361945176e-83
0,2.8734342457660385e-85,1.069886363777619e-88,2.233651340139493e-88
0,3.2415900496143905e-57,1.2505830178504782e-61,2.3362457842214253e-61
0,1.2095680246609681e-15,2.52390562322434e-15,5.437500628249394e-17
0,8.759204348304936e-95,8.137531378299491e-91,9.727940755388493e-95
0,2.3695656604322643e-90,6.050130108062268e-96,1.8862590773570897e-90
0,1.4268173334668184e-135,1.7794814547256472e-131,5.084808207249615e-135
0,1.1653937591306824e-107,3.251389053579177e-107,1.7006797013421285e-107
0,5.9384198654133695e-87,1.4097845266230271e-94,4.212724700134203e-98
0,3.3866891744234585e-144,2.6349264336637262e-145,7.374197164475878e-136
0,2.682509523054088e-170,1.3918789937779399e-153,2.844087875343778e-168
0,2.8738972993598006e-79,6.3596312354878515e-80,1.5631813417818526e-75
0,4.6789559100338606e-77,7.563244722517696e-81,1.5862343689280019e-83
0,1.3278739120680666e-27,7.184209001386391e-28,3.7034919653261123e-28
0,2.7885620110071804e-74,1.1224211828167895e-79,1.9821800832572183e-73
0,6.685029851390918e-97,1.1959722610092752e-89,1.205046591383462e-97
0,3.089781852238332e-41,1.930897289951128e-43,1.3928793957136724e-42
0,7.20070305351338e-47,1.7303145566915513e-42,1.3361611991964192e-46
0,7.300651718352216e-90,4.4848179192016886e-83,9.314645238892871e-92
0,4.242258300243553e-22,3.5926780026642236e-22,2.417025606238765e-20
0,1.4699014540321385e-51,5.180735704920291e-51,1.3288464462058355e-49
0,4.823618483466289e-69,4.901419650170879e-68,1.1352083465387833e-60
0,2.197678763133764e-47,1.1232332594951603e-50,2.0670206518737025e-48
0,8.777503206733521e-121,4.308709792843383e-114,2.5874221324976495e-123
0,1.3262277085596448e-133,1.6203588031240147e-139,3.7457770743776953e-137
0,2.2948903495789042e-51,7.224376441780228e-53,1.9624820982521866e-56
0,5.857209276779205e-54,4.155520776142665e-60,3.3833334490677855e-57
0,8.766559627624613e-126,1.0736918423994376e-130,8.80447600852317e-131
0,7.449781012651754e-47,1.8224695539948905e-49,3.7125032732053126e-51
0,2.8788964545931556e-30,2.588160809732492e-30,3.2037647800348e-29
0,1.4671621370233215e-131,3.5245585190881235e-130,1.203626837914278e-131
0,4.1440683594411856e-116,2.8837799974781e-123,1.2800671916551071e-124
0,2.192307576592527e-56,2.897635150918028e-58,2.7419514663524536e-59
0,7.409610923652712e-219,5.975334896348725e-230,5.983063564992968e-221
0,2.1113736890567572e-121,1.306774475431926e-120,2.3253771670648343e-120
0,9.560214270115743e-79,5.09537685767285e-79,2.3029662791251213e-82
0,1.3201920261426835e-119,8.867878593925361e-114,1.5010035885401756e-118
0,2.2031950322988888e-97,3.4052789814223505e-94,4.643930861302318e-102
0,1.5274051252359414e-115,7.179551310059566e-108,1.243347549723575e-116
0,1.2980470545559754e-88,2.955935736026908e-89,7.067360665012532e-88
0,9.91142378935611e-37,1.201360288481539e-35,2.1975648236809215e-34
0,7.012359748478848e-128,1.1729416350056574e-119,2.2647535187773805e-130
0,3.183639359318846e-26,3.9245674478777137e-23,2.1171264168771508e-25
0,6.776022135484358e-58,1.226206255818767e-60,5.92015248342796e-59
0,2.9295118494292834e-76,1.992778038573373e-85,1.17622916521241e-86
0,1.1364690036108745e-21,4.5590698884554135e-23,2.4507768431755336e-23
0,2.2411343288440574e-98,1.7144272597648896e-101,2.794490489528304e-91
0,1.0924698525710868e-93,2.330067354215207e-92,8.283674668338386e-90
0,4.234170319599752e-102,9.63754734769952e-104,1.1108605969989013e-101
0,5.098297310038081e-136,1.8053067522078095e-135,3.8743705050587625e-132
0,9.721596058659832e-28,1.6363986843088527e-28,4.9007627416785457e-26
0,8.597459285654941e-115,2.0562584891115158e-109,1.0637829364213963e-112
0,3.2097258073784217e-81,1.9805450299935354e-86,7.832333674823156e-79
0,2.8769260545745714e-122,5.672445071936292e-128,7.347561727474487e-116
0,8.813757600501013e-61,1.8865336799637635e-58,1.9038462290711128e-63
0,2.051123952696361e-27,1.677941208269328e-28,2.4202497557487044e-27
0,2.504220189191968e-58,7.637334097824789e-60,1.8499363236035586e-56
0,1.8731100538711605e-26,2.748214967243856e-27,1.018440045477573e-25
0,5.645272054923107e-87,5.437034953785411e-85,5.042505079262906e-88
0,1.6666406069049365e-78,2.4695563974383808e-80,1.723428794216325e-77
0,4.4987884406159846e-70,5.282278193790933e-66,1.8129415191964302e-72
0,6.890643795703703e-33,1.0824729255247454e-35,3.369202294900369e-36
0,3.17681877863354e-113,2.706658427693984e-122,1.881524300363483e-123
0,5.575968959538863e-135,7.518877827424444e-130,9.19759744224031e-132
0,4.282042448795284e-23,2.634429062064631e-26,2.4318963715188397e-23
0,5.454202349781494e-108,2.2584492638619302e-111,8.823402224915083e-109
0,4.352390298475017e-94,3.580690325987945e-105,1.6105947559667481e-99
0,4.500074213212793e-77,2.1713502638376086e-71,4.432917965352705e-78
0,4.422828033303775e-104,1.852349498658931e-96,7.20210240715517e-102
0,5.34013391569614e-156,8.670027534413449e-165,4.474795731329665e-164
0,4.9437286563964895e-51,7.485290046232774e-50,1.2579368555158085e-50
0,1.0867019768214828e-93,1.4450064782698457e-98,3.1497766203791186e-98
0,1.072896717280567e-23,5.108812629621334e-24,2.7396195619196066e-24
0,1.1346392675544119e-98,3.125859716714703e-101,1.346258298436094e-104
0,2.8047728625844205e-51,1.3062628411605055e-52,9.288526808088955e-53
0,2.566252740131842e-94,9.621695519268425e-94,2.351800942464566e-100
0,4.412399352845728e-144,4.155827098105125e-150,6.3465419442622736e-139
0,9.944292723248147e-111,1.917500100434397e-104,1.2848373765460197e-110
0,6.418632686669341e-148,3.0030188819080696e-156,8.190231625879574e-159
0,3.748711375590702e-46,3.157476241519106e-50,5.17059116731624e-48
0,6.302867520291623e-15,6.748340524993576e-15,2.5421382666103608e-15
0,7.248891930874275e-35,2.5008743930446534e-37,5.140209839553965e-35
0,1.2510994436253384e-60,5.352567780344111e-65,5.4338823835705594e-61
0,3.9832342888187716e-23,3.382051292810162e-22,9.811368224209503e-24
0,2.7136399492207042e-222,5.290431041944435e-237,7.281002113517278e-233
0,1.9420605642737885e-198,6.771560420548478e-185,6.598858495851321e-206
0,1.8444417365941787e-43,2.920126832318015e-46,1.0767083565886865e-44
0,1.4656604605368162e-115,1.7740287555435047e-120,1.1689015491393618e-111
0,1.7467577032729319e-102,8.624861611420822e-103,2.2642911641397874e-100
0,7.071046450794338e-22,3.9655745385939844e-22,2.262483422782556e-19
0,8.781646596074896e-25,9.536956259007583e-28,5.616005503998444e-26
0,1.4694571566020574e-110,3.0805939762775814e-118,4.688492681288585e-116
0,2.9215258439284597e-56,4.1320892053243226e-50,3.7397447404683916e-56
0,4.7289329272427646e-34,2.7489917042179013e-33,6.9021336327275e-33
0,4.4869463553630115e-267,1.2621844331277157e-279,1.8638243054671217e-259
0,2.687747038786706e-118,6.421746088559975e-112,5.563950667597158e-121
0,3.5289858692973602e-189,6.436521708859054e-198,2.2215945098380977e-188
0,2.078139334977557e-89,3.200404541526092e-98,9.169409476611796e-92
0,5.5616086227254706e-15,7.615460004051957e-15,9.450956460149172e-14
0,8.050893348171663e-189,1.089091922711101e-202,8.360200090035636e-200
0,4.269848538902673e-49,2.4781990287441137e-55,1.75975533833099e-55
0,3.855906258754939e-74,1.2708075956144786e-72,3.3061341109120655e-69
0,5.893022932575994e-47,3.947201175912458e-49,1.591672516851815e-47
0,6.587561075496477e-109,2.99197487593332e-111,9.433139195297118e-102
0,2.8358318474193896e-36,4.3273459999362824e-33,7.933288278603575e-37
0,1.0911597974703389e-95,5.4277597134324855e-98,6.301001676174283e-105
0,2.3822832717100607e-66,9.714693726111133e-70,1.4490193168708532e-70
0,1.3623455284595495e-70,1.3309913313980917e-74,5.482632620333169e-69
0,1.262810971030404e-28,3.362362110270182e-30,4.629029964277491e-28
0,3.373488556673787e-54,2.0914204327680786e-52,9.952247854340821e-55
0,2.821456156840386e-43,1.297116437646177e-39,5.99074738138097e-43
0,3.2676098355036294e-99,6.022708050894687e-104,5.723416031383433e-104
0,6.405181136086452e-44,7.640662955963046e-48,1.4423769259810913e-44
0,9.83407756067832e-30,5.958513453151577e-32,1.3831226798194932e-30
0,5.426039769268223e-85,2.692959800289479e-78,1.1688198583624385e-87
0,4.2465663223877136e-144,3.698135822833065e-142,2.1321360747004293e-150
0,1.3598457420006474e-78,3.145333785986706e-77,3.75694925896378e-80
0,2.1522234573832124e-107,9.806758406851762e-110,1.297612289356357e-108
0,1.4438313798887075e-53,1.4614809921250733e-56,1.0168818145218157e-51
0,3.1874313936386537e-23,2.679544285698973e-25,6.310403887513354e-24
0,3.229622953656728e-142,2.594556801973726e-146,4.457677976608446e-146
0,2.2766522742268223e-114,2.124004800290567e-113,1.9151057054475918e-113
0,4.5780442468369986e-128,1.3947727796653622e-137,2.3604221066471164e-132
0,6.824697515064788e-92,4.825443138861893e-95,7.975436164107957e-95
0,3.3560868400697686e-150,1.1520437286817523e-142,1.3264541832591657e-153
0,1.0045764653153298e-110,2.3059173290618378e-109,1.1634126579460243e-105
0,4.505588832152511e-52,1.426922192115728e-54,5.346399474692471e-53
0,2.7836544955363937e-134,2.4468729431278342e-142,3.0834482861400175e-140
0,2.533801755547715e-83,2.4307530913306845e-77,3.4693585288447356e-84
0,3.1164419759055487e-87,1.4941940950157453e-89,1.034851774401629e-85
0,1.8604554192551604e-26,5.4813109724786194e-27,3.2841671867079423e-24
0,8.175910448650932e-43,5.067071768724956e-47,1.983298067939232e-48
0,2.217404182377911e-83,5.517477163533614e-81,4.704988396972961e-82
0,2.4414536165111703e-240,6.206608329981022e-253,1.0958170297395186e-243
0,1.1401410173845303e-37,3.4263536114571014e-36,1.7760804004779353e-38
0,5.916370034003886e-107,4.232089490288403e-98,2.767834531907242e-103
0,6.193966125869523e-182,2.2018822104790637e-176,9.143072496818997e-183
0,1.0801033171780592e-107,1.9141674056374723e-108,1.4420812281824982e-105
0,1.8932711966911625e-101,1.8004415993976955e-105,5.331902592028192e-97
0,2.1333866628273476e-78,1.0655417792651313e-84,7.931093221632468e-81
0,1.8143708292002995e-56,3.226687924922701e-57,1.1207006852041712e-56
0,4.715490265503723e-109,6.954872678159159e-106,1.9931747209932215e-100
0,0.0,0.0,0.0
0,7.677871115583938e-59,4.5736612814188405e-56,2.348354325269854e-60
0,1.5021094736033956e-196,3.9695891565537564e-200,1.1565706162805988e-179
0,3.6713774634893986e-84,8.49527423583913e-84,7.730959415764041e-82
0,0.0,0.0,0.0
0,2.2379860773363026e-106,9.366943801658833e-109,8.394657899497052e-109
0,2.2078837899395192e-51,4.922049741079276e-49,1.2489816198712777e-51
0,7.77202652270589e-108,9.387806887097755e-116,3.599145113256329e-114
0,4.960155217646399e-83,6.400424163390276e-90,7.854161457493884e-91
0,2.3545407207995235e-69,1.9729966233605372e-70,4.962941660507019e-66
0,1.4050556976199824e-198,5.537206701085845e-204,1.9825321556308313e-188
0,1.8313498319293361e-16,7.322203819146157e-17,2.1391727293684576e-15
0,1.1398911350043052e-136,7.366586500395328e-145,3.020160826324775e-139
0,2.2104812432467387e-37,2.23726085863975e-40,9.300948254044444e-38
0,1.7456419370082134e-102,6.233501528772023e-110,1.9679531061321052e-111
0,2.78315660926002e-47,1.6616965660926078e-47,4.675832096895767e-46
0,3.595462618478527e-36,3.879406883721755e-36,1.9218899033656606e-35
0,1.221510719002242e-51,4.1569730928249804e-55,1.3588480652233739e-55
0,1.5784280115322702e-127,1.0522200176230366e-125,1.8045419679031775e-134
0,2.5436648932431096e-141,2.8307876422668503e-134,3.782339861513455e-136
0,0.0,0.0,0.0
0,6.586063470026426e-22,9.024883248739012e-23,1.4000103670342028e-22
0,9.206976036601448e-76,1.4102041215525363e-72,9.649683998783962e-79
0,5.70019996179067e-43,1.4645492435662597e-41,1.3987163096226492e-42
0,1.0079763693562388e-29,7.758892801530524e-30,1.1375852740971484e-30
0,9.024006149924833e-251,2.969103197499348e-261,5.05008674358011e-247
0,5.600897951254693e-72,3.4321447722163506e-69,5.858028280133306e-76
0,3.3735354818216375e-29,8.615938202129151e-31,1.5451624915225924e-30
0,2.522660149952466e-97,3.280111731230657e-99,3.460272164192237e-101
0,2.846480418609298e-88,5.052770220504653e-99,1.1986663105582174e-94
0,1.6355697207349998e-167,3.3191101992753944e-175,2.342060695298064e-173
0,7.579488311523024e-40,8.733603708761306e-41,8.113900229629595e-37
0,2.879518053528586e-94,4.4690390123027064e-101,3.1333788348653107e-93
0,2.4541247131717314e-112,6.940871873627345e-116,4.325504133274239e-110
0,2.251449938809127e-59,1.4756300545914098e-57,1.0808366573323904e-61
0,1.4312926367452267e-279,5.603163808319421e-257,2.1368596048007425e-271
0,6.796936756464232e-139,2.714642496042522e-145,3.5637331744424475e-145
0,4.4501919448861114e-123,2.2144899806622267e-116,1.0875150114890341e-119
0,1.5218176907839343e-63,4.5974330718209486e-63,2.945647513743035e-64
0,6.851306725899289e-97,9.433037046747925e-96,1.9322728650572228e-98
0,1.4127238306105745e-53,1.4142327866800819e-55,5.644746722067983e-53
0,8.579959908947948e-143,7.257567321270673e-148,4.337696756955963e-152
0,2.8432379433901613e-87,7.812527714281752e-97,7.189105610770623e-95
0,9.694128806526441e-30,3.6571954751317304e-36,4.845898638409104e-35
0,1.051624085202301e-73,7.243249708060484e-70,9.109309815974975e-76
0,3.4147143946143554e-49,4.619502722328652e-47,3.943560982702843e-52
0,4.462607957625342e-103,4.8727617293731274e-104,7.359273328950838e-106
0,4.545488276882225e-27,2.8022852747152094e-29,5.2000433782201394e-30
0,1.661997232798476e-101,8.62850103120817e-102,5.643376907640836e-100
0,1.8315852924491688e-58,5.984528616666293e-57,5.167777160176276e-58
0,3.261703449821852e-166,1.3703908967687223e-175,1.872602108623821e-176
0,8.44085463773069e-30,5.805768821549509e-31,3.7522291266101114e-32
0,1.625928064201911e-50,1.8454286884782597e-49,1.6568450215540067e-51
0,5.369280339316312e-87,6.081301829692868e-88,1.3501477630908073e-86
